TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET
7.01.2021 00:00;BALIK;TURNA (DEN›Z);KG;180;600
7.01.2021 00:00;BALIK;KALKAN (DEN›Z);KG;1200;1800
7.01.2021 00:00;BALIK;›STAKOZ (DEN›Z);KG;2500;2500
7.01.2021 00:00;BALIK;TRAN«A (DEN›Z);KG;1500;2000
7.01.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;140;850
7.01.2021 00:00;TATLI SU;SOMON ( TATLI );KG;270;600
7.01.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;30;70
7.01.2021 00:00;BALIK;KILI« (DEN›Z);KG;250;450
7.01.2021 00:00;BALIK;ZARGANA (DEN›Z);KG;60;400
7.01.2021 00:00;BALIK;MASKO DEN›Z;KG;100;140
7.01.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;333;583
7.01.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;20;100
7.01.2021 00:00;BALIK;D›L(CANGIDEZ);KG;1200;1200
7.01.2021 00:00;BALIK;MEZG›T (DEN›Z);KG;45;140
7.01.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;250;900
7.01.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;50;125
7.01.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;20;160
7.01.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;100;900
7.01.2021 00:00;BALIK;KEREV›T ( DEN›Z );KG;20;20
7.01.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;200;250
7.01.2021 00:00;BALIK;KAM›T(DEN›Z);KG;50;583
7.01.2021 00:00;BALIK;PAPA–AN ( DEN›Z );KG;150;200
7.01.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;20;80
7.01.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;30;1400
7.01.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;50;600
7.01.2021 00:00;BALIK;HANOS ( DEN›Z );KG;30;40
7.01.2021 00:00;BALIK;TEK›R(DEN›Z);KG;50;90
7.01.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;20;900
7.01.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;300;300
7.01.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;65;130
7.01.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;150;150
7.01.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;150;150
7.01.2021 00:00;BALIK;BARBUN(KAYA);KG;500;1500
7.01.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;40;150
7.01.2021 00:00;›THAL (DONUK);MEZG›T;KG;80;150
7.01.2021 00:00;BALIK;YENGE« (DEN›Z);KG;200;200
7.01.2021 00:00;BALIK;JAPON HAMS›;KG;833;2083
7.01.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;25;20839
7.01.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;27;750
7.01.2021 00:00;BALIK;ORK›NOZ (DEN›Z);KG;200;200
7.01.2021 00:00;BALIK;MELANUR (DEN›Z);KG;100;250
7.01.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;80;230
7.01.2021 00:00;BALIK;BARBUN (TEK›R);KG;70;1200
7.01.2021 00:00;BALIK;FENER (DEN›Z);KG;20;900
7.01.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;80;80
7.01.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;100;300
7.01.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;20;1000
7.01.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;220;600
8.01.2021 00:00;TATLI SU;YILAN ( TATLI );KG;330;350
8.01.2021 00:00;BALIK;HAMSI (DEN›Z);KG;25;19167
8.01.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;70;700
8.01.2021 00:00;BALIK;KILI« (DEN›Z);KG;300;400
8.01.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;270;550
8.01.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;625;1667
8.01.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;50;1000
8.01.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;667;3333
8.01.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;167;583
8.01.2021 00:00;BALIK;ZARGANA (DEN›Z);KG;60;220
8.01.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;300;670
8.01.2021 00:00;TATLI SU;«APAK(TATLI);KG;30;50
8.01.2021 00:00;TATLI SU;SUDAK ( TATLI );KG;200;200
8.01.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;80;550
8.01.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;90;450
8.01.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;30;300
8.01.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;250;600
8.01.2021 00:00;BALIK;SOKKAN(DEN›Z);KG;80;300
8.01.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;100;150
8.01.2021 00:00;BALIK;PAPA–AN ( DEN›Z );KG;100;180
8.01.2021 00:00;BALIK;DIL;KG;150;1300
8.01.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;20;80
8.01.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1300;1600
8.01.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;20;200
8.01.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;30;300
8.01.2021 00:00;BALIK;JAPON HAMS›;KG;125;180
8.01.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;300;3125
8.01.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;200;200
8.01.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;833;250
8.01.2021 00:00;BALIK;MASKO DEN›Z;KG;80;120
8.01.2021 00:00;BALIK;FENER (DEN›Z);KG;50;350
8.01.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;500;800
8.01.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;100;600
8.01.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;70;80
8.01.2021 00:00;BALIK;TURNA (DEN›Z);KG;180;370
8.01.2021 00:00;BALIK;D›L(CANGIDEZ);KG;40;40
8.01.2021 00:00;BALIK;«›M«›M (DONUK);KG;350;350
8.01.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;208;1833
8.01.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;20;800
8.01.2021 00:00;BALIK;YABAN› KALAMAR;KG;50;200
8.01.2021 00:00;BALIK;P›S› ( DEN›Z );KG;400;1000
8.01.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;19;60
8.01.2021 00:00;BALIK;MELANUR (DEN›Z);KG;150;300
8.01.2021 00:00;TATLI SU;SOMON ( TATLI );KG;280;280
8.01.2021 00:00;BALIK;HANOS ( DEN›Z );KG;30;60
8.01.2021 00:00;BALIK;SARPA (DEN›Z);KG;71;250
8.01.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;200;800
8.01.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;800;800
8.01.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;900;1200
8.01.2021 00:00;BALIK;«IPURA (DEN›Z);KG;300;600
8.01.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;150;400
8.01.2021 00:00;›THAL (DONUK);DONUK TOMB›K;KG;333;333
8.01.2021 00:00;BALIK;TIRSI (DEN›Z);KG;25;450
8.01.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;40;450
8.01.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;25;2083
8.01.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;600;1500
8.01.2021 00:00;BALIK;VATOZ (DEN›Z);KG;10;20
8.01.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;120;120
8.01.2021 00:00;BALIK;KALKAN (DEN›Z);KG;1000;1800
8.01.2021 00:00;BALIK;AKYA (DEN›Z);KG;450;500
8.01.2021 00:00;›THAL (DONUK);ITHAL USKUMRU(DONUK);KG;150;175
8.01.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;70;800
8.01.2021 00:00;BALIK;LEVREK (DEN›Z);KG;300;1200
8.01.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;1500;1800
8.01.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;150;280
8.01.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;400;850
8.01.2021 00:00;›THAL (DONUK);MEZG›T;KG;60;170
8.01.2021 00:00;BALIK;KAM›T(DEN›Z);KG;417;583
8.01.2021 00:00;BALIK;KEREV›T ( DEN›Z );KG;20;20
8.01.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;120;120
8.01.2021 00:00;BALIK;KEFAL (DEN›Z);KG;667;400
8.01.2021 00:00;BALIK;L‹FER(›R› BOY);KG;900;1300
8.01.2021 00:00;BALIK;BARBUN (TEK›R);KG;100;1500
8.01.2021 00:00;BALIK;TEK›R(DEN›Z);KG;50;90
8.01.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;100;1800
9.01.2021 00:00;BALIK;MASKO DEN›Z;KG;80;120
9.01.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;600;600
9.01.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;100;600
9.01.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;370;600
9.01.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;250;600
9.01.2021 00:00;BALIK;KAM›T(DEN›Z);KG;75;833
9.01.2021 00:00;BALIK;FENER (DEN›Z);KG;40;350
9.01.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;100;1500
9.01.2021 00:00;BALIK;KEREV›T ( DEN›Z );KG;40;40
9.01.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;167;1833
9.01.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;220;280
9.01.2021 00:00;BALIK;KEFAL (DEN›Z);KG;917;1167
9.01.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;333;583
9.01.2021 00:00;BALIK;YABAN› KALAMAR;KG;25;500
9.01.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;667;350
9.01.2021 00:00;BALIK;HAMSI (DEN›Z);KG;833;250
9.01.2021 00:00;BALIK;KALKAN (DEN›Z);KG;1000;1800
9.01.2021 00:00;BALIK;«IPURA (DEN›Z);KG;550;600
9.01.2021 00:00;BALIK;YENGE« (DEN›Z);KG;200;200
9.01.2021 00:00;BALIK;TURNA (DEN›Z);KG;350;350
9.01.2021 00:00;BALIK;DIL;KG;200;1500
9.01.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;150;150
9.01.2021 00:00;BALIK;ZARGANA (DEN›Z);KG;250;250
9.01.2021 00:00;BALIK;KILI« (DEN›Z);KG;350;350
9.01.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;80;80
9.01.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;200;350
9.01.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;25;450
9.01.2021 00:00;›THAL (DONUK);MEZG›T;KG;20;130
9.01.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;850;900
9.01.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;583;583
9.01.2021 00:00;BALIK;D›L(CANGIDEZ);KG;20;50
9.01.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;800;1200
9.01.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;600;1000
9.01.2021 00:00;BALIK;BARBUN (TEK›R);KG;100;1400
9.01.2021 00:00;BALIK;SARPA (DEN›Z);KG;50;100
9.01.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;208;150
9.01.2021 00:00;BALIK;JAPON HAMS›;KG;1083;1667
9.01.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;150;360
9.01.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;150;180
9.01.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;10;1000
9.01.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;30;130
9.01.2021 00:00;BALIK;TEK›R(DEN›Z);KG;50;90
9.01.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;150;400
9.01.2021 00:00;BALIK;VATOZ (DEN›Z);KG;30;55
9.01.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;800;1400
9.01.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1000;1000
9.01.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;583;2083
9.01.2021 00:00;BALIK;LEVREK (DEN›Z);KG;500;800
9.01.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;50;80
9.01.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;40;80
9.01.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;550;560
9.01.2021 00:00;TATLI SU;SOMON ( TATLI );KG;270;300
9.01.2021 00:00;BALIK;TIRSI (DEN›Z);KG;667;1083
9.01.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;50;80
9.01.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;50;150
9.01.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;290;500
9.01.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;16;28
10.01.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;417;375
10.01.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;100;400
10.01.2021 00:00;BALIK;ZARGANA (DEN›Z);KG;100;180
10.01.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;40;80
10.01.2021 00:00;BALIK;VATOZ (DEN›Z);KG;20;20
10.01.2021 00:00;BALIK;TIRSI (DEN›Z);KG;333;175
10.01.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;567;3333
10.01.2021 00:00;BALIK;FENER (DEN›Z);KG;150;350
10.01.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;80;400
10.01.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;120;400
10.01.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;35;300
10.01.2021 00:00;BALIK;HANOS ( DEN›Z );KG;40;40
10.01.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;400;400
10.01.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1200;1500
10.01.2021 00:00;BALIK;SOKKAN(DEN›Z);KG;200;200
10.01.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;83;1833
10.01.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;320;370
10.01.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;800;1200
10.01.2021 00:00;TATLI SU;SOMON ( TATLI );KG;300;300
10.01.2021 00:00;BALIK;JAPON HAMS›;KG;542;125
10.01.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;833;275
10.01.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;100;400
10.01.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;250;250
10.01.2021 00:00;BALIK;TURNA (DEN›Z);KG;150;600
10.01.2021 00:00;BALIK;LEVREK (DEN›Z);KG;400;1000
10.01.2021 00:00;BALIK;BARBUN(KAYA);KG;80;1500
10.01.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;190;550
10.01.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;50;250
10.01.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;100;1500
10.01.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;800;1300
10.01.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;200;365
10.01.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;15;60
10.01.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;70;100
10.01.2021 00:00;BALIK;PAPA–AN ( DEN›Z );KG;700;900
10.01.2021 00:00;BALIK;KAM›T(DEN›Z);KG;833;833
10.01.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;50;740
10.01.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;3125;3125
10.01.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;700;850
10.01.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;400;600
10.01.2021 00:00;BALIK;TEK›R(DEN›Z);KG;70;90
10.01.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;100;100
10.01.2021 00:00;BALIK;HAMSI (DEN›Z);KG;167;2083
10.01.2021 00:00;BALIK;L‹FER ( DEN›Z);KG;900;1300
10.01.2021 00:00;›THAL (DONUK);MEZG›T;KG;40;125
10.01.2021 00:00;BALIK;BARBUN (TEK›R);KG;80;500
10.01.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;25;400
10.01.2021 00:00;BALIK;KEFAL (DEN›Z);KG;417;400
10.01.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;40;100
10.01.2021 00:00;BALIK;KILI« (DEN›Z);KG;350;450
10.01.2021 00:00;BALIK;MELANUR (DEN›Z);KG;140;250
10.01.2021 00:00;BALIK;L‹FER(›R› BOY);KG;800;850
10.01.2021 00:00;BALIK;DIL;KG;200;1450
10.01.2021 00:00;BALIK;DONUK HAMS›;KG;1083;1083
10.01.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;25;80
10.01.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;30;500
10.01.2021 00:00;BALIK;KALKAN (DEN›Z);KG;1300;1400
10.01.2021 00:00;BALIK;D›L(CANGIDEZ);KG;20;35
10.01.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;583;2083
10.01.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;250;450
10.01.2021 00:00;BALIK;YABAN› KALAMAR;KG;90;120
10.01.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;500;600
10.01.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;20;20
10.01.2021 00:00;BALIK;LOKUM(DEN›Z);KG;100;100
10.01.2021 00:00;BALIK;MEZG›T (DEN›Z);KG;80;80
10.01.2021 00:00;BALIK;«IPURA (DEN›Z);KG;250;300
11.01.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;200;600
11.01.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;550;1200
11.01.2021 00:00;BALIK;BARBUN (TEK›R);KG;100;1500
11.01.2021 00:00;TATLI SU;YILAN ( TATLI );KG;40;40
11.01.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;900;1000
11.01.2021 00:00;BALIK;SARPA (DEN›Z);KG;40;150
11.01.2021 00:00;BALIK;MASKO DEN›Z;KG;80;120
11.01.2021 00:00;BALIK;EﬁK›NA(DEN›Z);KG;150;150
11.01.2021 00:00;TATLI SU;YAYIN ( TATLI );KG;200;200
11.01.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;800;1950
11.01.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;80;150
11.01.2021 00:00;BALIK;L‹FER(›R› BOY);KG;1000;1200
11.01.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;180;500
11.01.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;20;1000
11.01.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;10;140
11.01.2021 00:00;›THAL (DONUK);MEZG›T;KG;30;100
11.01.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;800;800
11.01.2021 00:00;BALIK;LOKUM(DEN›Z);KG;70;80
11.01.2021 00:00;BALIK;MELANUR (DEN›Z);KG;220;250
11.01.2021 00:00;BALIK;KOLOR›T(DEN›Z);KG;1083;1083
11.01.2021 00:00;BALIK;FANGRI (DEN›Z);KG;900;1500
11.01.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;30;350
11.01.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;417;583
11.01.2021 00:00;BALIK;HAMSI (DEN›Z);KG;33;1917
11.01.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;100;410
11.01.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;20;90
11.01.2021 00:00;BALIK;LEVREK (DEN›Z);KG;250;900
11.01.2021 00:00;BALIK;TURNA (DEN›Z);KG;150;450
11.01.2021 00:00;BALIK;YENGE« (DEN›Z);KG;200;200
11.01.2021 00:00;BALIK;PAPA–AN ( DEN›Z );KG;70;250
11.01.2021 00:00;BALIK;D›L(CANGIDEZ);KG;150;150
11.01.2021 00:00;BALIK;YABAN› KALAMAR;KG;60;200
11.01.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;50;200
11.01.2021 00:00;BALIK;P›S› ( DEN›Z );KG;100;150
11.01.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;50;700
11.01.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;583;2917
11.01.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;50;90
11.01.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;833;2083
11.01.2021 00:00;TATLI SU;SOMON ( TATLI );KG;220;270
11.01.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;130;140
11.01.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;2125;3125
11.01.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;83;1917
11.01.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;80;120
11.01.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;833;250
11.01.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;190;730
11.01.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;35;400
11.01.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;350;800
11.01.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;100;350
11.01.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;200;300
11.01.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;667;375
11.01.2021 00:00;BALIK;KILI« (DEN›Z);KG;350;500
11.01.2021 00:00;BALIK;KEFAL (DEN›Z);KG;167;1667
11.01.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;520;520
11.01.2021 00:00;BALIK;TIRSI (DEN›Z);KG;333;1417
11.01.2021 00:00;BALIK;AKYA (DEN›Z);KG;250;700
11.01.2021 00:00;BALIK;TEK›R(DEN›Z);KG;40;80
11.01.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;40;450
11.01.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;180;650
11.01.2021 00:00;BALIK;FENER (DEN›Z);KG;30;350
11.01.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;500;1000
11.01.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;100;1500
11.01.2021 00:00;BALIK;JAPON HAMS›;KG;833;150
11.01.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;75;450
11.01.2021 00:00;BALIK;DONUK HAMS›;KG;833;1167
11.01.2021 00:00;BALIK;ZARGANA (DEN›Z);KG;70;300
11.01.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;170;170
11.01.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1000;1600
11.01.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;100;200
11.01.2021 00:00;BALIK;«IPURA (DEN›Z);KG;500;800
11.01.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;200;1700
11.01.2021 00:00;BALIK;DIL;KG;200;1800
12.01.2021 00:00;BALIK;LEVREK (DEN›Z);KG;350;800
12.01.2021 00:00;BALIK;«IPURA (DEN›Z);KG;500;800
12.01.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1000;1700
12.01.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;600;600
12.01.2021 00:00;TATLI SU;SOMON ( TATLI );KG;350;350
12.01.2021 00:00;TATLI SU;YAYIN ( TATLI );KG;80;80
12.01.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;350;650
12.01.2021 00:00;BALIK;DONUK SARDALYA;KG;833;150
12.01.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;800;1100
12.01.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;50;2083
12.01.2021 00:00;BALIK;L‹FER(›R› BOY);KG;1200;1200
12.01.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;200;700
12.01.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;120;1400
12.01.2021 00:00;BALIK;MELANUR (DEN›Z);KG;150;150
12.01.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;583;1667
12.01.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;150;250
12.01.2021 00:00;BALIK;BARBUN (TEK›R);KG;100;600
12.01.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;100;350
12.01.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;40;120
12.01.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;49;250
12.01.2021 00:00;›THAL (DONUK);MEZG›T;KG;130;130
12.01.2021 00:00;BALIK;FENER (DEN›Z);KG;20;350
12.01.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;170;400
12.01.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;200;400
12.01.2021 00:00;BALIK;KEFAL (DEN›Z);KG;583;400
12.01.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;250;250
12.01.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;20;40
12.01.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;250;250
12.01.2021 00:00;BALIK;JAPON HAMS›;KG;1833;1833
12.01.2021 00:00;BALIK;LOKUM(DEN›Z);KG;100;120
12.01.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;30;2000
12.01.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;600;1000
12.01.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;150;200
12.01.2021 00:00;BALIK;TIRSI (DEN›Z);KG;667;1667
12.01.2021 00:00;BALIK;DIL;KG;200;1500
12.01.2021 00:00;BALIK;YABAN› KALAMAR;KG;50;140
12.01.2021 00:00;BALIK;SARPA (DEN›Z);KG;70;160
12.01.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;30;200
12.01.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;50;583
12.01.2021 00:00;BALIK;BARBUN(KAYA);KG;700;1400
12.01.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;600;1700
12.01.2021 00:00;BALIK;TURNA (DEN›Z);KG;300;500
12.01.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;500;520
12.01.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;125;250
12.01.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;167;150
12.01.2021 00:00;BALIK;KAM›T(DEN›Z);KG;667;667
12.01.2021 00:00;BALIK;SOKKAN(DEN›Z);KG;100;250
12.01.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;50;500
12.01.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;30;70
12.01.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;50;80
12.01.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;450;450
12.01.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;40;140
12.01.2021 00:00;BALIK;TEK›R(DEN›Z);KG;85;90
12.01.2021 00:00;BALIK;MASKO DEN›Z;KG;80;130
12.01.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;20;90
12.01.2021 00:00;BALIK;DONUK HAMS›;KG;75;1667
