YIL;AY;YARDIM_TALEBI;CINSIYET;YAS_ARALIGI;BASVURU_ADEDI
2014;5;YAKACAK;ERKEK;65+;113
2014;2;YAKACAK;ERKEK;35-44;114
2014;4;YAKACAK;ERKEK;55-64;70
2014;7;YAKACAK;ERKEK;25-34;29
2014;6;YAKACAK;KADIN;65+;85
2014;8;YAKACAK;ERKEK;65+;115
2014;8;YAKACAK;KADIN;65+;169
2014;2;YAKACAK;ERKEK;45-54;67
2014;6;YAKACAK;ERKEK;55-64;51
2014;4;YAKACAK;KADIN;25-34;118
2014;3;YAKACAK;KADIN;25-34;128
2014;2;YAKACAK;ERKEK;55-64;48
2014;7;YAKACAK;KADIN;35-44;152
2014;1;YAKACAK;KADIN;25-34;99
2014;11;YAKACAK;KADIN;25-34;131
2014;11;YAKACAK;ERKEK;25-34;41
2015;1;AKÜ;ERKEK;55-64;1
2015;3;AKÜ;KADIN;55-64;1
2015;11;AKÜ;ERKEK;45-54;1
2015;10;AKÜ;ERKEK;35-44;1
2015;12;AKÜ;ERKEK;65+;2
2015;2;AKÜ;ERKEK;55-64;1
2015;4;AKÜ;ERKEK;45-54;1
2015;12;AKÜ;ERKEK;55-64;2
2015;6;AKÜ;ERKEK;35-44;1
2015;4;AKÜ;ERKEK;25-34;1
2015;10;AKÜ;ERKEK;55-64;2
2015;4;AKÜ;KADIN;25-34;1
2015;8;AKÜ;ERKEK;18-24;1
2015;6;AKÜ;KADIN;35-44;1
2015;11;AKÜ;KADIN;55-64;1
2015;11;AKÜ;KADIN;35-44;1
2015;4;AKÜ;ERKEK;55-64;1
2015;6;AKÜ;ERKEK;18-24;1
2015;3;AKÜ;KADIN;45-54;1
2015;11;AKÜ;ERKEK;65+;1
2015;4;AKÜ;KADIN;65+;1
2015;7;AKÜ;ERKEK;65+;1
2015;6;AKÜ;ERKEK;18 Altı;2
2015;11;AKÜ;ERKEK;55-64;1
2015;6;AKÜ;ERKEK;65+;1
2015;10;AKÜ;ERKEK;65+;1
2015;10;AKÜ;KADIN;35-44;1
2015;7;AKÜ;ERKEK;45-54;1
2015;3;AKÜ;ERKEK;65+;1
2015;10;AKÜ;ERKEK;45-54;1
2015;11;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;65+;1
2015;9;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;25-34;1
2015;10;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;35-44;1
2015;7;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;45-54;1
2015;12;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;55-64;1
2015;8;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;55-64;1
2015;3;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;18-24;2
2015;9;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;4
2015;3;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;25-34;2
2015;7;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;2
2015;1;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;1
2015;1;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;35-44;1
2015;9;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;55-64;1
2015;6;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;25-34;1
2015;8;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;2
2015;5;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;65+;1
2015;4;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;45-54;1
2015;10;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;18 Altı;1
2015;8;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;45-54;1
2015;2;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;35-44;1
2015;12;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;45-54;1
2015;12;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;18 Altı;1
2015;10;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;45-54;1
2015;9;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;65+;1
2015;3;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;65+;1
2015;3;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;2
2015;7;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;1
2015;5;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;35-44;2
2015;4;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;55-64;1
2015;10;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;25-34;1
2015;5;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;45-54;1
2015;5;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;2
2015;12;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;1
2015;12;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;45-54;1
2015;7;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;45-54;1
2015;10;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;1
2015;6;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;1
2015;11;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;35-44;1
2015;3;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;3
2015;6;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;45-54;3
2015;10;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;1
2015;7;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;18-24;1
2015;11;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;2
2015;4;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;65+;1
2015;6;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;18-24;1
2015;4;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;2
2015;8;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;1
2015;3;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;35-44;1
2015;6;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;4
2015;5;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;18-24;1
2015;7;AŞEVİ;KADIN;25-34;2
2015;12;AŞEVİ;KADIN;35-44;2
2015;3;AŞEVİ;KADIN;45-54;2
2015;9;AŞEVİ;KADIN;35-44;3
2015;5;AŞEVİ;ERKEK;65+;14
2015;5;AŞEVİ;ERKEK;55-64;12
2015;10;AŞEVİ;KADIN;55-64;1
2015;7;AŞEVİ;KADIN;35-44;3
2015;7;AŞEVİ;ERKEK;55-64;6
2015;9;AŞEVİ;KADIN;25-34;2
2015;5;AŞEVİ;ERKEK;45-54;4
2015;2;AŞEVİ;ERKEK;18-24;1
2015;4;AŞEVİ;ERKEK;25-34;2
2015;4;AŞEVİ;ERKEK;45-54;5
2015;7;AŞEVİ;ERKEK;65+;5
2015;11;AŞEVİ;BELİRSİZ;65+;1
2015;9;AŞEVİ;BELİRSİZ;65+;1
2015;4;AŞEVİ;ERKEK;35-44;2
2015;6;AŞEVİ;KADIN;55-64;1
2015;8;AŞEVİ;KADIN;55-64;3
2015;8;AŞEVİ;KADIN;65+;3
2015;12;AŞEVİ;ERKEK;55-64;3
2015;3;AŞEVİ;ERKEK;65+;11
2015;6;AŞEVİ;ERKEK;65+;11
2015;2;AŞEVİ;ERKEK;45-54;7
2015;10;AŞEVİ;ERKEK;55-64;8
2015;10;AŞEVİ;KADIN;65+;1
2015;2;AŞEVİ;ERKEK;25-34;1
2015;7;AŞEVİ;KADIN;55-64;1
2015;5;AŞEVİ;KADIN;25-34;1
2015;11;AŞEVİ;ERKEK;45-54;2
2015;6;AŞEVİ;KADIN;35-44;5
2015;10;AŞEVİ;KADIN;35-44;1
2015;12;AŞEVİ;ERKEK;45-54;5
2015;9;AŞEVİ;ERKEK;55-64;6
2015;8;AŞEVİ;KADIN;35-44;3
2015;8;AŞEVİ;ERKEK;45-54;11
2015;9;AŞEVİ;KADIN;65+;1
2015;2;AŞEVİ;KADIN;25-34;2
2015;12;AŞEVİ;KADIN;18-24;1
2015;8;AŞEVİ;ERKEK;25-34;2
2015;5;AŞEVİ;KADIN;55-64;1
2015;2;AŞEVİ;KADIN;45-54;2
2015;3;AŞEVİ;BELİRSİZ;65+;1
2015;10;AŞEVİ;KADIN;18-24;1
2015;8;AŞEVİ;ERKEK;35-44;3
2015;9;AŞEVİ;ERKEK;35-44;2
2015;3;AŞEVİ;KADIN;65+;1
2015;6;AŞEVİ;ERKEK;18-24;1
2015;9;AŞEVİ;ERKEK;45-54;4
2015;10;AŞEVİ;ERKEK;65+;9
2015;5;AŞEVİ;ERKEK;35-44;3
2015;6;AŞEVİ;ERKEK;45-54;12
2015;11;AŞEVİ;ERKEK;65+;9
2015;3;AŞEVİ;KADIN;25-34;2
2015;9;AŞEVİ;ERKEK;65+;6
2015;7;AŞEVİ;ERKEK;35-44;3
2015;9;AŞEVİ;KADIN;55-64;1
2015;10;AŞEVİ;ERKEK;45-54;4
2015;12;AŞEVİ;ERKEK;35-44;6
2015;6;AŞEVİ;KADIN;45-54;4
2015;10;AŞEVİ;KADIN;45-54;5
2015;6;AŞEVİ;ERKEK;35-44;4
2015;3;AŞEVİ;ERKEK;45-54;6
2015;8;AŞEVİ;ERKEK;65+;8
2015;12;AŞEVİ;ERKEK;25-34;2
2015;2;AŞEVİ;ERKEK;65+;9
2015;10;AŞEVİ;ERKEK;35-44;1
2015;4;AŞEVİ;KADIN;45-54;3
2015;8;AŞEVİ;ERKEK;55-64;11
2015;3;AŞEVİ;KADIN;55-64;2
2015;4;AŞEVİ;KADIN;65+;1
2015;6;AŞEVİ;BELİRSİZ;65+;2
2015;7;AŞEVİ;KADIN;65+;1
2015;10;AŞEVİ;ERKEK;25-34;1
2015;12;AŞEVİ;KADIN;55-64;2
2015;5;AŞEVİ;KADIN;65+;3
2015;1;AŞEVİ;ERKEK;35-44;1
2015;5;AŞEVİ;KADIN;35-44;2
2015;11;AŞEVİ;KADIN;45-54;4
2015;9;AŞEVİ;KADIN;45-54;3
2015;8;AŞEVİ;KADIN;45-54;5
2015;11;AŞEVİ;KADIN;25-34;1
2015;7;AŞEVİ;KADIN;45-54;1
2015;12;AŞEVİ;KADIN;65+;2
2015;11;AŞEVİ;ERKEK;55-64;6
2015;2;AŞEVİ;KADIN;35-44;3
2015;11;AŞEVİ;KADIN;65+;1
2015;2;AŞEVİ;KADIN;55-64;1
2015;12;AŞEVİ;KADIN;45-54;4
2015;6;AŞEVİ;KADIN;65+;1
2015;1;AŞEVİ;ERKEK;45-54;1
2015;7;AŞEVİ;ERKEK;45-54;2
2015;4;AŞEVİ;ERKEK;55-64;10
2015;4;AŞEVİ;ERKEK;65+;9
2015;2;AŞEVİ;KADIN;65+;2
2015;12;AŞEVİ;ERKEK;65+;11
2015;6;AŞEVİ;ERKEK;55-64;10
2015;6;AŞEVİ;ERKEK;25-34;2
2015;11;AŞEVİ;ERKEK;35-44;6
2015;2;AŞEVİ;ERKEK;55-64;16
2015;11;AŞEVİ;KADIN;35-44;1
2015;5;AŞEVİ;KADIN;45-54;2
2015;3;AŞEVİ;KADIN;35-44;1
2015;4;AŞEVİ;KADIN;55-64;1
2015;3;AŞEVİ;ERKEK;55-64;22
2015;8;AŞEVİ;KADIN;25-34;2
2015;3;AŞEVİ;ERKEK;35-44;2
2015;2;AŞEVİ;ERKEK;35-44;3
2015;12;ÇÖLYAK;KADIN;18-24;2
2015;10;ÇÖLYAK;ERKEK;45-54;11
2015;10;ÇÖLYAK;ERKEK;18-24;5
2015;11;ÇÖLYAK;KADIN;18-24;1
2015;10;ÇÖLYAK;ERKEK;65+;10
2015;11;ÇÖLYAK;KADIN;35-44;10
2015;12;ÇÖLYAK;KADIN;18 Altı;6
2015;9;ÇÖLYAK;ERKEK;25-34;1
2015;10;ÇÖLYAK;BELİRSİZ;45-54;1
2015;10;ÇÖLYAK;KADIN;35-44;39
2015;9;ÇÖLYAK;KADIN;55-64;3
2015;12;ÇÖLYAK;KADIN;25-34;10
2015;10;ÇÖLYAK;ERKEK;35-44;6
2015;9;ÇÖLYAK;KADIN;18 Altı;3
2015;9;ÇÖLYAK;KADIN;25-34;2
2015;9;ÇÖLYAK;ERKEK;18 Altı;1
2015;9;ÇÖLYAK;ERKEK;65+;1
2015;11;ÇÖLYAK;KADIN;55-64;4
2015;11;ÇÖLYAK;ERKEK;18 Altı;2
2015;11;ÇÖLYAK;KADIN;18 Altı;2
2015;9;ÇÖLYAK;KADIN;45-54;7
2015;10;ÇÖLYAK;KADIN;65+;15
2015;12;ÇÖLYAK;ERKEK;18-24;1
2015;10;ÇÖLYAK;ERKEK;18 Altı;16
2015;10;ÇÖLYAK;ERKEK;25-34;9
2015;9;ÇÖLYAK;ERKEK;35-44;2
2015;9;ÇÖLYAK;KADIN;35-44;1
2015;12;ÇÖLYAK;ERKEK;55-64;3
2015;11;ÇÖLYAK;ERKEK;18-24;2
2015;9;ÇÖLYAK;ERKEK;45-54;1
2015;11;ÇÖLYAK;KADIN;45-54;4
2015;12;ÇÖLYAK;KADIN;45-54;9
2015;12;ÇÖLYAK;ERKEK;65+;3
2015;10;ÇÖLYAK;KADIN;45-54;35
2015;10;ÇÖLYAK;KADIN;55-64;23
2015;11;ÇÖLYAK;KADIN;25-34;2
2015;12;ÇÖLYAK;ERKEK;18 Altı;1
2015;11;ÇÖLYAK;ERKEK;35-44;1
2015;10;ÇÖLYAK;KADIN;18 Altı;35
2015;10;ÇÖLYAK;KADIN;25-34;16
2015;10;ÇÖLYAK;ERKEK;55-64;12
2015;10;ÇÖLYAK;KADIN;18-24;27
2015;12;ÇÖLYAK;KADIN;55-64;3
2015;12;ÇÖLYAK;KADIN;65+;2
2015;12;ÇÖLYAK;ERKEK;35-44;1
2015;12;ÇÖLYAK;ERKEK;45-54;1
2015;9;ÇÖLYAK;KADIN;18-24;1
2015;12;ÇÖLYAK;KADIN;35-44;11
2015;3;DİĞER;KADIN;65+;1
2015;11;EŞYA YARDIMI;KADIN;65+;1
2015;3;EŞYA YARDIMI;ERKEK;65+;2
2015;12;EŞYA YARDIMI;KADIN;35-44;6
2015;7;EŞYA YARDIMI;KADIN;35-44;3
2015;6;EŞYA YARDIMI;KADIN;45-54;2
2015;7;EŞYA YARDIMI;KADIN;65+;5
2015;9;EŞYA YARDIMI;KADIN;65+;1
2015;6;EŞYA YARDIMI;ERKEK;35-44;1
2015;5;EŞYA YARDIMI;KADIN;45-54;4
2015;5;EŞYA YARDIMI;KADIN;55-64;5
2015;1;EŞYA YARDIMI;KADIN;65+;1
2015;12;EŞYA YARDIMI;KADIN;25-34;6
2015;11;EŞYA YARDIMI;KADIN;45-54;3
2015;7;EŞYA YARDIMI;KADIN;55-64;5
2015;7;EŞYA YARDIMI;ERKEK;65+;3
2015;6;EŞYA YARDIMI;ERKEK;65+;3
2015;2;EŞYA YARDIMI;KADIN;45-54;2
2015;4;EŞYA YARDIMI;ERKEK;35-44;1
2015;11;EŞYA YARDIMI;KADIN;55-64;1
2015;5;EŞYA YARDIMI;ERKEK;25-34;1
2015;1;EŞYA YARDIMI;KADIN;45-54;1
2015;8;EŞYA YARDIMI;ERKEK;55-64;2
2015;12;EŞYA YARDIMI;ERKEK;45-54;4
2015;6;EŞYA YARDIMI;KADIN;25-34;1
2015;10;EŞYA YARDIMI;KADIN;18-24;1
2015;4;EŞYA YARDIMI;KADIN;35-44;1
2015;10;EŞYA YARDIMI;KADIN;45-54;3
2015;12;EŞYA YARDIMI;ERKEK;55-64;4
2015;11;EŞYA YARDIMI;KADIN;25-34;1
2015;6;EŞYA YARDIMI;KADIN;65+;1
2015;9;EŞYA YARDIMI;ERKEK;55-64;1
2015;1;EŞYA YARDIMI;KADIN;35-44;1
2015;6;EŞYA YARDIMI;ERKEK;45-54;1
2015;8;EŞYA YARDIMI;KADIN;25-34;2
2015;7;EŞYA YARDIMI;ERKEK;55-64;1
2015;10;EŞYA YARDIMI;ERKEK;65+;1
2015;6;EŞYA YARDIMI;KADIN;55-64;1
2015;2;EŞYA YARDIMI;ERKEK;65+;1
2015;3;EŞYA YARDIMI;KADIN;35-44;1
2015;9;EŞYA YARDIMI;KADIN;55-64;1
2015;5;EŞYA YARDIMI;ERKEK;65+;3
2015;7;EŞYA YARDIMI;KADIN;45-54;1
2015;3;EŞYA YARDIMI;KADIN;65+;2
2015;8;EŞYA YARDIMI;KADIN;35-44;2
2015;8;EŞYA YARDIMI;ERKEK;65+;2
2015;10;EŞYA YARDIMI;KADIN;55-64;1
2015;12;EŞYA YARDIMI;ERKEK;35-44;2
2015;7;EŞYA YARDIMI;ERKEK;45-54;2
2015;5;EŞYA YARDIMI;KADIN;65+;5
2015;12;EŞYA YARDIMI;ERKEK;65+;6
2015;2;EŞYA YARDIMI;ERKEK;45-54;2
2015;5;EŞYA YARDIMI;ERKEK;35-44;2
2015;4;EŞYA YARDIMI;KADIN;65+;1
2015;12;EŞYA YARDIMI;KADIN;18-24;1
2015;9;EŞYA YARDIMI;KADIN;35-44;1
2015;10;EŞYA YARDIMI;KADIN;35-44;2
2015;10;EŞYA YARDIMI;KADIN;25-34;2
2015;6;EŞYA YARDIMI;KADIN;35-44;7
2015;10;EŞYA YARDIMI;KADIN;65+;2
2015;2;EŞYA YARDIMI;KADIN;35-44;1
2015;8;EŞYA YARDIMI;KADIN;45-54;2
2015;5;EŞYA YARDIMI;ERKEK;55-64;2
2015;3;EŞYA YARDIMI;ERKEK;35-44;1
2015;7;EŞYA YARDIMI;KADIN;25-34;1
2015;12;EŞYA YARDIMI;KADIN;45-54;8
2015;3;EŞYA YARDIMI;KADIN;45-54;1
2015;12;EŞYA YARDIMI;KADIN;55-64;5
2015;10;EŞYA YARDIMI;ERKEK;45-54;1
2015;5;EŞYA YARDIMI;ERKEK;45-54;1
2015;10;FENİLKETONÜRİ;ERKEK;18-24;10
2015;10;FENİLKETONÜRİ;ERKEK;35-44;5
2015;11;FENİLKETONÜRİ;ERKEK;25-34;1
2015;11;FENİLKETONÜRİ;ERKEK;18-24;1
2015;10;FENİLKETONÜRİ;KADIN;25-34;9
2015;10;FENİLKETONÜRİ;KADIN;18 Altı;14
2015;11;FENİLKETONÜRİ;ERKEK;18 Altı;4
2015;10;FENİLKETONÜRİ;ERKEK;45-54;2
2015;9;FENİLKETONÜRİ;KADIN;25-34;1
2015;10;FENİLKETONÜRİ;ERKEK;18 Altı;18
2015;10;FENİLKETONÜRİ;ERKEK;65+;1
2015;10;FENİLKETONÜRİ;KADIN;35-44;3
2015;9;FENİLKETONÜRİ;KADIN;35-44;1
2015;12;FENİLKETONÜRİ;ERKEK;18 Altı;3
2015;9;FENİLKETONÜRİ;ERKEK;35-44;1
2015;10;FENİLKETONÜRİ;KADIN;18-24;5
2015;10;FENİLKETONÜRİ;ERKEK;25-34;4
2015;6;GIDA;KADIN;35-44;264
2015;7;GIDA;KADIN;25-34;195
2015;8;GIDA;ERKEK;35-44;154
2015;8;GIDA;KADIN;65+;183
2015;2;GIDA;ERKEK;65+;40
2015;4;GIDA;ERKEK;65+;53
2015;7;GIDA;KADIN;55-64;69
2015;2;GIDA;ERKEK;25-34;40
2015;11;GIDA;KADIN;55-64;37
2015;5;GIDA;KADIN;18-24;6
2015;9;GIDA;ERKEK;35-44;156
2015;9;GIDA;ERKEK;45-54;86
2015;9;GIDA;ERKEK;25-34;50
2015;7;GIDA;ERKEK;55-64;54
2015;5;GIDA;ERKEK;65+;41
2015;11;GIDA;ERKEK;65+;38
2015;8;GIDA;KADIN;18-24;10
2015;5;GIDA;KADIN;25-34;116
2015;4;GIDA;ERKEK;45-54;55
2015;2;GIDA;ERKEK;45-54;42
2015;6;GIDA;ERKEK;45-54;79
2015;12;GIDA;KADIN;25-34;100
2015;6;GIDA;ERKEK;65+;95
2015;11;GIDA;KADIN;18-24;5
2015;10;GIDA;ERKEK;55-64;16
2015;4;GIDA;KADIN;35-44;162
2015;11;GIDA;KADIN;65+;44
2015;8;GIDA;KADIN;45-54;100
2015;7;GIDA;KADIN;45-54;99
2015;2;GIDA;ERKEK;35-44;90
2015;9;GIDA;ERKEK;55-64;33
2015;2;GIDA;KADIN;35-44;133
2015;10;GIDA;ERKEK;45-54;42
2015;3;GIDA;KADIN;25-34;95
2015;11;GIDA;ERKEK;55-64;24
2015;7;GIDA;ERKEK;65+;74
2015;12;GIDA;KADIN;18-24;12
2015;6;GIDA;KADIN;18-24;10
2015;12;GIDA;ERKEK;18-24;2
2015;4;GIDA;ERKEK;18-24;2
2015;7;GIDA;KADIN;65+;111
2015;6;GIDA;KADIN;25-34;211
2015;5;GIDA;KADIN;55-64;60
2015;12;GIDA;ERKEK;25-34;26
2015;1;GIDA;ERKEK;35-44;185
2015;7;GIDA;ERKEK;45-54;80
2015;11;GIDA;KADIN;25-34;176
2015;10;GIDA;KADIN;25-34;162
2015;4;GIDA;ERKEK;25-34;66
2015;2;GIDA;KADIN;55-64;23
2015;1;GIDA;ERKEK;25-34;51
2015;1;GIDA;ERKEK;65+;64
2015;8;GIDA;ERKEK;45-54;78
2015;6;GIDA;KADIN;55-64;87
2015;4;GIDA;ERKEK;55-64;26
2015;2;GIDA;KADIN;65+;49
2015;9;GIDA;KADIN;55-64;26
2015;10;GIDA;KADIN;18-24;5
2015;7;GIDA;ERKEK;18-24;1
2015;2;GIDA;KADIN;18-24;1
2015;11;GIDA;ERKEK;18-24;2
2015;3;GIDA;KADIN;65+;111
2015;3;GIDA;KADIN;45-54;53
2015;5;GIDA;ERKEK;35-44;68
2015;6;GIDA;KADIN;45-54;137
2015;12;GIDA;KADIN;35-44;135
2015;4;GIDA;ERKEK;35-44;138
2015;8;GIDA;KADIN;55-64;53
2015;3;GIDA;KADIN;55-64;51
2015;1;GIDA;KADIN;55-64;35
2015;5;GIDA;KADIN;65+;101
2015;4;GIDA;KADIN;55-64;31
2015;3;GIDA;ERKEK;65+;57
2015;6;GIDA;ERKEK;55-64;75
2015;12;GIDA;ERKEK;65+;68
2015;12;GIDA;KADIN;45-54;77
2015;8;GIDA;KADIN;25-34;165
2015;1;GIDA;ERKEK;45-54;96
2015;10;GIDA;KADIN;35-44;244
2015;4;GIDA;KADIN;25-34;139
2015;12;GIDA;ERKEK;55-64;39
2015;6;GIDA;ERKEK;18-24;3
2015;10;GIDA;ERKEK;18-24;2
2015;12;GIDA;ERKEK;35-44;74
2015;11;GIDA;ERKEK;35-44;96
2015;1;GIDA;KADIN;45-54;64
2015;9;GIDA;KADIN;45-54;83
2015;11;GIDA;KADIN;35-44;200
2015;9;GIDA;KADIN;35-44;259
2015;10;GIDA;ERKEK;35-44;122
2015;2;GIDA;KADIN;25-34;106
2015;8;GIDA;KADIN;35-44;231
2015;1;GIDA;KADIN;25-34;149
2015;8;GIDA;ERKEK;55-64;66
2015;1;GIDA;KADIN;65+;43
2015;2;GIDA;KADIN;45-54;40
2015;12;GIDA;KADIN;65+;108
2015;8;GIDA;ERKEK;25-34;39
2015;9;GIDA;KADIN;18-24;5
2015;5;GIDA;ERKEK;45-54;41
2015;11;GIDA;KADIN;45-54;57
2015;7;GIDA;KADIN;35-44;244
2015;6;GIDA;ERKEK;35-44;126
2015;3;GIDA;ERKEK;55-64;42
2015;1;GIDA;KADIN;35-44;191
2015;7;GIDA;ERKEK;35-44;110
2015;10;GIDA;ERKEK;25-34;42
2015;5;GIDA;ERKEK;55-64;34
2015;7;GIDA;KADIN;18-24;14
2015;9;GIDA;ERKEK;65+;81
2015;9;GIDA;KADIN;25-34;144
2015;4;GIDA;KADIN;65+;78
2015;4;GIDA;KADIN;45-54;68
2015;10;GIDA;KADIN;45-54;69
2015;5;GIDA;KADIN;35-44;165
2015;3;GIDA;KADIN;35-44;163
2015;11;GIDA;ERKEK;25-34;35
2015;5;GIDA;ERKEK;25-34;34
2015;12;GIDA;KADIN;55-64;70
2015;5;GIDA;KADIN;45-54;62
2015;10;GIDA;KADIN;65+;30
2015;10;GIDA;KADIN;55-64;31
2015;10;GIDA;ERKEK;65+;37
2015;11;GIDA;ERKEK;18 Altı;2
2015;1;GIDA;KADIN;18-24;3
2015;3;GIDA;KADIN;18-24;5
2015;8;GIDA;ERKEK;18-24;2
2015;10;GIDA;ERKEK;18 Altı;1
2015;3;GIDA;ERKEK;45-54;53
2015;11;GIDA;ERKEK;45-54;56
2015;3;GIDA;ERKEK;35-44;97
2015;7;GIDA;ERKEK;25-34;50
2015;12;GIDA;ERKEK;45-54;42
2015;3;GIDA;ERKEK;25-34;45
2015;6;GIDA;ERKEK;25-34;36
2015;9;GIDA;KADIN;65+;68
2015;1;GIDA;ERKEK;55-64;48
2015;2;GIDA;ERKEK;55-64;14
2015;6;GIDA;KADIN;65+;201
2015;8;GIDA;ERKEK;65+;127
2015;5;GIDA;ERKEK;18-24;1
2015;4;GIDA;KADIN;18-24;7
2015;6;GÖRME ENGELLİ BASTON;KADIN;25-34;1
2015;12;GÖRME ENGELLİ BASTON;ERKEK;25-34;1
2015;7;GÖRME ENGELLİ BASTON;ERKEK;55-64;3
2015;12;GÖRME ENGELLİ BASTON;ERKEK;45-54;1
2015;3;GÖRME ENGELLİ BASTON;KADIN;45-54;1
2015;12;GÖRME ENGELLİ BASTON;ERKEK;35-44;1
2015;7;GÖRME ENGELLİ BASTON;ERKEK;25-34;1
2015;9;GÖRME ENGELLİ BASTON;ERKEK;55-64;1
2015;7;GÖRME ENGELLİ BASTON;ERKEK;45-54;1
2015;7;GÖRME ENGELLİ BASTON;ERKEK;35-44;1
2015;6;GÖRME ENGELLİ BASTON;ERKEK;55-64;1
2015;6;GÖRME ENGELLİ BASTON;ERKEK;35-44;1
2015;11;HASTA BEZİ;ERKEK;45-54;1
2015;11;HASTA BEZİ;ERKEK;65+;2
2015;3;HASTA ÖNÜ YEMEK MASASI;ERKEK;65+;1
2015;6;HASTA ÖNÜ YEMEK MASASI;KADIN;18 Altı;1
2015;9;HASTA ÖNÜ YEMEK MASASI;KADIN;55-64;2
2015;10;HASTA ÖNÜ YEMEK MASASI;ERKEK;55-64;1
2015;1;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;1
2015;11;HASTA ÖNÜ YEMEK MASASI;ERKEK;65+;4
2015;1;HASTA ÖNÜ YEMEK MASASI;KADIN;55-64;1
2015;10;HASTA ÖNÜ YEMEK MASASI;KADIN;55-64;1
2015;8;HASTA ÖNÜ YEMEK MASASI;ERKEK;65+;4
2015;10;HASTA ÖNÜ YEMEK MASASI;ERKEK;45-54;1
2015;5;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;4
2015;2;HASTA ÖNÜ YEMEK MASASI;ERKEK;65+;1
2015;11;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;3
2015;2;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;2
2015;8;HASTA ÖNÜ YEMEK MASASI;KADIN;55-64;1
2015;10;HASTA ÖNÜ YEMEK MASASI;ERKEK;25-34;1
2015;12;HASTA ÖNÜ YEMEK MASASI;KADIN;45-54;1
2015;9;HASTA ÖNÜ YEMEK MASASI;ERKEK;55-64;1
2015;6;HASTA ÖNÜ YEMEK MASASI;ERKEK;65+;2
2015;9;HASTA ÖNÜ YEMEK MASASI;ERKEK;65+;2
2015;10;HASTA ÖNÜ YEMEK MASASI;ERKEK;65+;1
2015;12;HASTA ÖNÜ YEMEK MASASI;ERKEK;35-44;1
2015;12;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;4
2015;5;HASTA ÖNÜ YEMEK MASASI;ERKEK;65+;2
